author,video_url,title,caption,create_time_unix,create_date_utc,shares,comments,likes,subs,views_per_sub,num_views
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7534769704242613511,,,,,,,,573700,,250.3K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7534768404046023943,,,,,,,,573700,,297.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7533859877689642258,,,,,,,,573700,,761.6K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7532821891980053767,,,,,,,,573700,,105.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7532820321800326418,,,,,,,,573700,,792.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7532142336927681799,,,,,,,,573700,,562.3K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7531436594943823112,,,,,,,,573700,,338.9K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7531435591788006664,,,,,,,,573700,,134.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7531288064203689234,,,,,,,,573700,,601.4K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7531287500829084946,,,,,,,,573700,,37.9K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7530837494548466951,,,,,,,,573700,,2.2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7530835951996718343,,,,,,,,573700,,106.3K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7529550720392023303,,,,,,,,573700,,56.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7529547333021846791,,,,,,,,573700,,978.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7529169934388169992,,,,,,,,573700,,469K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7529107175881460999,,,,,,,,573700,,174.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7529103922816879880,,,,,,,,573700,,365.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7528801218295123208,,,,,,,,573700,,1.2M
